,features,spliced_features,unspliced_features,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes,spearmans_score,velocity_score
OSBPL11,OSBPL11,OSBPL11,OSBPL11,-0.008,-0.8456088304519653,,,,,,,,,,,,,,,,False,0.02634678258223099,0
KCNH7,KCNH7,KCNH7,KCNH7,0.004,0.43428945541381836,0.03684766074699601,0.04201456124154383,0.14542588609097123,20.12556207364765,6.374764839808146,0.3151153326034546,0.05767029523849487,0.1860949769120371,0.0,0.0,0.3023243760472434,1.0161692606671355,0.19309685109504338,1.4658985421703696,4.573746472319722,True,0.7258627491197491,28
PARD3B,PARD3B,PARD3B,PARD3B,0.063,0.46512550115585327,0.3824531546260888,0.12051985731186574,0.3281846012960116,14.036685523178566,1.742954435348511,0.8286579251289368,0.22107630968093872,0.2924051448412485,0.0,0.0,0.3576312893327166,2.590231828507112,0.7262728748008096,0.638240595287063,2.1368831545963167,True,0.6833242868750085,0
GAD1,GAD1,GAD1,GAD1,-0.0172,0.8412452191114426,0.5112959857692028,0.22289677956637063,0.11725020362535647,17.955877457459327,0.7498543058584133,0.5501059889793396,0.8480410575866699,0.1825729172484037,0.0,0.0,0.4958563969010998,2.0015090603818906,3.429797877196287,0.6498873652754322,6.747499318498804,True,0.5835148346381357,37
SCRN3,SCRN3,SCRN3,SCRN3,0.0122,-0.11703217029571533,,,,,,,,,,,,,,,,False,0.11707291757109602,0
MFSD6,MFSD6,MFSD6,MFSD6,-0.0221,-0.6748875379562378,,,,,,,,,,,,,,,,False,0.09487234617213541,0
RPRM,RPRM,RPRM,RPRM,0.1463,0.921175554394722,29.5262218906901,96.0924443166946,2.945763788695039,5.949337525382391,0.01198947597295046,0.09661395102739334,3.6262032985687256,0.4051612519240172,0.0,0.0,0.4937806443238657,0.23553171354349833,9.94410871836389,0.20632487120432325,0.3905917548380226,False,0.39107566225167817,0
LSS,LSS,LSS,LSS,-0.0449,0.1009141206741333,0.9841271109567404,10.91855398242746,0.39213539822806254,4.073004943397834,0.02558066608384252,0.020436735823750496,0.37149471044540405,0.23177138975369235,0.0,0.0,0.43305325941873507,0.06428546638309214,0.9366302310392773,0.8903378092405222,1.5305909627080405,False,0.30012389020154634,0
GULP1,GULP1,GULP1,GULP1,0.059,0.5748952925205231,0.04843873869063889,0.032184606249531365,0.2046797744335211,7.9233096237881515,13.983698859214783,0.5485920906066895,0.04256545007228851,0.3154005890959827,0.0,0.0,0.004833908847883366,1.2429389383730969,0.1182252277523793,0.4936514015380755,2.295990971866496,False,0.6993887537835068,0
ENSGALG00000042928.2,ENSGALG00000042928.2,ENSGALG00000042928.2,ENSGALG00000042928.2,-0.0119,-0.01048266887664795,,,,,,,,,,,,,,,,False,0.4681098628940673,0
PGAP1,PGAP1,PGAP1,PGAP1,0.0166,-1.0048425197601318,,,,,,,,,,,,,,,,False,0.1993469264865763,0
DPP4,DPP4,DPP4,DPP4,0.0449,0.7906358391046524,0.20287923843395997,0.1414600942232471,0.5883988421802023,6.094013083913344,2.413550591468811,0.3808751404285431,0.07101314514875412,0.0895951049115888,0.0,0.0,0.4366508384609635,1.2468698967906262,0.26237667821636745,1.915152749736389,1.3839215215181229,True,0.5619499977090225,0
COL18A1,COL18A1,COL18A1,COL18A1,-0.0452,0.2776697874069214,0.07424775418175056,0.2121304647735694,0.22503799076932582,14.845194961635483,1.8144629365205767,0.12348876893520355,0.09170819073915482,0.20982108478516467,0.0,0.0,0.33276144960120374,0.3574167002078797,0.2741334254949771,1.1740506166606437,3.3341745322438903,True,0.5847899223778852,0
INO80D,INO80D,INO80D,INO80D,-0.0471,-0.320074200630188,,,,,,,,,,,,,,,,False,0.28098156503309246,0
SLC49A4,SLC49A4,SLC49A4,SLC49A4,0.0393,-0.5338172912597656,,,,,,,,,,,,,,,,False,0.3575285262097635,0
SLC19A1,SLC19A1,SLC19A1,SLC19A1,-0.0393,-0.029816269874572754,,,,,,,,,,,,,,,,False,0.011967956796798221,0
HOXD13,HOXD13,HOXD13,HOXD13,-0.0377,0.5775527954101562,1.5360881589480546,17.75761372193472,0.7899026162647643,4.889059360627203,0.025924940630793574,0.029037442058324814,0.520827054977417,0.07553064201215207,0.0,0.0,0.42711663963042595,0.08411393322982118,1.2574552926877192,0.5934175891526197,0.9286108290844768,False,0.38702090825032703,0
UNC80,UNC80,UNC80,UNC80,0.0199,0.18852484226226807,0.06324187247535312,0.06382798058749475,0.16180446497693307,12.37654842756402,4.597163612842561,0.25270625948905945,0.0596424899995327,0.08373456660284213,0.0,0.0,0.45678898546020213,1.0272990316071304,0.29283369562974004,2.721587442764067,3.697674457895638,True,0.48710427904838344,0
CYP20A1,CYP20A1,CYP20A1,CYP20A1,0.0033,-0.14649856090545654,,,,,,,,,,,,,,,,False,0.1657778124967818,0
RFTN2,RFTN2,RFTN2,RFTN2,0.0754,0.07894355058670044,0.08750044577587937,1.15084116149658,0.26699794073993055,6.507144664465707,0.45822849825024603,0.024848734959959984,0.07686794549226761,0.20031901219576703,0.0,0.0,0.1742215414876398,0.078306387572536,0.20481117910320132,1.0970826732700576,2.303980482857946,True,0.44195982026478514,0
NAB1,NAB1,NAB1,NAB1,0.1128,0.3176810145378113,0.05102690013523734,0.40679035364588706,0.2526777053515951,7.523090147210675,0.8874659687280655,0.04417623579502106,0.04355570673942566,0.21670740667931618,0.0,0.0,0.08610527969965998,0.12584536100801838,0.12583252445569842,0.9530238505626918,2.308322048197996,True,0.643750405769036,0
ENSGALG00000009149.7,ENSGALG00000009149.7,ENSGALG00000009149.7,ENSGALG00000009149.7,0.003,-0.557050347328186,,,,,,,,,,,,,,,,False,0.049878575708290844,0
ITGB5,ITGB5,ITGB5,ITGB5,0.1098,0.6149932146072388,0.7175106119385936,1.622745277582707,0.5053128025551469,5.340133608279677,0.19299077808856965,0.12151294201612473,0.3195376396179199,0.403431145466821,0.0,0.0,0.4260386882003254,0.2908192566164387,0.835658081742967,0.2974809584163927,1.5433336893539078,True,0.6218804063063019,30
CYBRD1,CYBRD1,CYBRD1,CYBRD1,-0.0023,-0.4379873275756836,,,,,,,,,,,,,,,,False,0.2632442902474015,0
COPS8,COPS8,COPS8,COPS8,0.0429,-0.03374624252319336,,,,,,,,,,,,,,,,False,0.08998661067354377,0
ACVR1,ACVR1,ACVR1,ACVR1,0.009,-0.1421910524368286,,,,,,,,,,,,,,,,False,0.18136076057277892,0
SEC22A,SEC22A,SEC22A,SEC22A,-0.0024,-0.3810490369796753,,,,,,,,,,,,,,,,False,0.028312122253574955,0
ENSGALG00000040833.3,ENSGALG00000040833.3,ENSGALG00000040833.3,ENSGALG00000040833.3,0.1451,0.5628943145275116,2.1675712290025397,14.377431705908513,0.4421950558214542,3.71716033990234,0.039464523755013935,0.03313467651605606,1.1712512969970703,0.30757177499630145,0.0,0.0,0.48609736111892426,0.10316707951028847,2.471663514826575,0.4706934501838479,2.260316181818067,True,0.5407435179785482,0
ENSGALG00000044224.2,ENSGALG00000044224.2,ENSGALG00000044224.2,ENSGALG00000044224.2,-0.0537,-0.07465982437133789,,,,,,,,,,,,,,,,False,0.26898575993861507,0
AAMP,AAMP,AAMP,AAMP,0.0348,-0.01363980770111084,,,,,,,,,,,,,,,,False,0.02792696244743386,0
ENSGALG00000045898.2,ENSGALG00000045898.2,ENSGALG00000045898.2,ENSGALG00000045898.2,-0.005,-0.5268306732177734,,,,,,,,,,,,,,,,False,0.17149934295103567,0
ENSGALG00000007513.7,ENSGALG00000007513.7,ENSGALG00000007513.7,ENSGALG00000007513.7,0.0401,-0.1500096321105957,,,,,,,,,,,,,,,,False,0.3923768346683027,0
DAPL1,DAPL1,DAPL1,DAPL1,0.2032,0.5755311548709869,0.8122208531492524,3.7133890030406453,0.716087127985212,4.0196733342321815,0.10449032440781594,0.055565156042575836,0.2512628436088562,0.3272724154185014,0.0,0.0,0.385510973745167,0.14619895131290958,0.5910831207313157,0.38615077832475,1.1307604370110065,True,0.6577256924585334,0
TNS1,TNS1,TNS1,TNS1,0.0839,0.3976176977157593,0.28133463946221954,1.5201596907531743,0.3007772801356413,5.601856057483199,0.2710161894187331,0.049871139228343964,0.20287692546844482,0.23796361444301758,0.0,0.0,0.4217599317193691,0.15853136015110914,0.4951123066471312,0.7855988640602058,2.4211876907349934,True,0.46708445810477345,0
DIP2A,DIP2A,DIP2A,DIP2A,-0.028,-0.5130654573440552,,,,,,,,,,,,,,,,False,0.4662155978672152,0
CCDC14,CCDC14,CCDC14,CCDC14,0.0852,0.14677876234054565,0.2861635885130628,1.3157037873955457,0.49778424250719666,7.515817890580513,0.2190290594100952,0.049786437302827835,0.105696901679039,0.21462314623236511,0.0,0.0,0.3544405943768949,0.17227652550851502,0.293575000274798,0.8302721697012255,1.483461419476372,True,0.37691561035273646,16
ATIC,ATIC,ATIC,ATIC,0.0194,0.045753300189971924,0.1751611332099162,1.709852652865144,0.2595773677962933,7.456902531027214,0.23493727594614033,0.033974990248680115,0.13919003307819366,0.1707924271628822,0.0,0.0,0.4390416675206209,0.13926505633389108,0.44187870335861523,1.7185464384242504,2.2762173432813717,True,0.21915364525902079,0
ENSGALG00000035605.3,ENSGALG00000035605.3,ENSGALG00000035605.3,ENSGALG00000035605.3,-0.0066,-2.0494542121887207,,,,,,,,,,,,,,,,False,0.22149145709673093,0
ENSGALG00000049151.1,ENSGALG00000049151.1,ENSGALG00000049151.1,ENSGALG00000049151.1,0.0536,-0.15163493156433105,,,,,,,,,,,,,,,,False,0.4450037139876636,0
ENSGALG00000050061.1,ENSGALG00000050061.1,ENSGALG00000050061.1,ENSGALG00000050061.1,-0.0207,0.22876012325286865,0.009638856176302325,0.03914707448826363,0.06810183841719791,24.276509357372916,4.712167967690362,0.09813543409109116,0.02348705753684044,0.13761023023158167,0.0,0.0,0.05908756932797158,0.25110488868526165,0.0821269101559602,1.1194095856926662,6.41937515360302,True,0.49858701149449,65
ARL5A,ARL5A,ARL5A,ARL5A,0.0377,-0.4530435800552368,,,,,,,,,,,,,,,,False,0.09293444802451828,0
ENSGALG00000049781.1,ENSGALG00000049781.1,ENSGALG00000049781.1,ENSGALG00000049781.1,-0.0234,-0.36745309829711914,,,,,,,,,,,,,,,,False,0.42870364117613624,0
RAPH1,RAPH1,RAPH1,RAPH1,0.0097,-1.132272481918335,,,,,,,,,,,,,,,,False,0.31017241118546945,0
ENSGALG00000054168.1,ENSGALG00000054168.1,ENSGALG00000054168.1,ENSGALG00000054168.1,0.0313,-0.16652584075927734,,,,,,,,,,,,,,,,False,0.31255171699376866,0
ENSGALG00000048104.1,ENSGALG00000048104.1,ENSGALG00000048104.1,ENSGALG00000048104.1,-0.1566,0.7741354554891586,1.669745079551511,2.6620790908267105,0.7937352342806476,5.25208979899538,0.16069780871272088,0.179012268781662,0.5263500213623047,0.37536522249123844,0.0,0.0,0.4495295969675317,0.43837705439940294,1.2831935169785444,0.3624008194134006,1.051917317207594,True,0.8846075383890974,0
ENSGALG00000052591.1,ENSGALG00000052591.1,ENSGALG00000052591.1,ENSGALG00000052591.1,0.0245,-0.09072089195251465,,,,,,,,,,,,,,,,False,0.34817197567672153,0
ENSGALG00000053997.1,ENSGALG00000053997.1,ENSGALG00000053997.1,ENSGALG00000053997.1,-0.0013,-0.6853994131088257,,,,,,,,,,,,,,,,False,0.12917597907739015,0
ENSGALG00000047709.1,ENSGALG00000047709.1,ENSGALG00000047709.1,ENSGALG00000047709.1,-0.0319,-0.48573505878448486,,,,,,,,,,,,,,,,False,0.1827940442923424,0
ENSGALG00000054347.1,ENSGALG00000054347.1,ENSGALG00000054347.1,ENSGALG00000054347.1,0.0085,0.564798891544342,0.01244353757060142,0.009698934181292106,0.07125592676330797,21.87109749816599,14.46331729888916,0.41113442182540894,0.025583408772945404,0.14815313055619816,0.0,0.0,0.38742492813104756,0.9419523401355765,0.09284767156852217,0.7268725729097528,7.073415691293064,False,0.49963566160948153,0
ENSGALG00000052017.1,ENSGALG00000052017.1,ENSGALG00000052017.1,ENSGALG00000052017.1,-0.0185,0.06393831968307495,0.04535199304387978,0.06805813940215014,0.20237552866949468,5.573198822541543,11.189337015151978,0.2243461161851883,0.027067488059401512,0.16159463936279714,0.0,0.0,0.18335629402623083,0.633169026693123,0.09407611798238139,0.49890852781136524,1.7727575422698785,False,0.4999996690402283,0
ENSGALG00000048376.1,ENSGALG00000048376.1,ENSGALG00000048376.1,ENSGALG00000048376.1,0.037,0.47904133796691895,0.009268432146259645,0.010553300272194106,0.19511407971038475,9.31527152151905,28.88111953735352,0.16877105832099915,0.009057652205228806,1.7832433151622462e-06,0.0,0.0,6.359676157403664e-06,0.6797426848750091,0.028453003904172058,0.6544917614142038,3.3634494177359846,False,0.20042383026081304,0
ENSGALG00000054676.1,ENSGALG00000054676.1,ENSGALG00000054676.1,ENSGALG00000054676.1,-0.0463,0.41995614767074585,0.03013868849038662,0.011415585763053314,0.22335755754759257,12.407305468748806,51.11995439529419,0.9984728693962097,0.03222773224115372,0.263217674206222,0.0,0.0,0.0009069631365299475,2.516101895397377,0.09406930089382262,0.6957022560036257,1.8100784131540844,False,0.6692325085536917,0
ENSGALG00000048532.1,ENSGALG00000048532.1,ENSGALG00000048532.1,ENSGALG00000048532.1,0.0175,-0.779261589050293,,,,,,,,,,,,,,,,False,0.22938123708660219,0
ENSGALG00000048875.1,ENSGALG00000048875.1,ENSGALG00000048875.1,ENSGALG00000048875.1,-0.0362,0.07591146230697632,0.009553011423985966,0.02311633493584505,0.03501877199166048,25.99883373881933,6.59840641816457,0.15153607726097107,0.029472464695572853,0.2228870513598149,0.0,0.0,0.05121432119221484,0.41527450817095596,0.09681102471297671,0.7276992878525477,9.165556504947801,True,0.561181300799787,63
LYPD1,LYPD1,LYPD1,LYPD1,-0.0121,-0.2507286071777344,,,,,,,,,,,,,,,,False,0.42022514801677086,0
ENSGALG00000048202.1,ENSGALG00000048202.1,ENSGALG00000048202.1,ENSGALG00000048202.1,-0.0217,-0.31440579891204834,,,,,,,,,,,,,,,,False,0.15454440340385803,0
ENSGALG00000048389.1,ENSGALG00000048389.1,ENSGALG00000048389.1,ENSGALG00000048389.1,0.0275,0.15274006128311157,0.022221980918237665,0.3312295935015518,0.2530178595543581,6.696252430213792,1.2423544692993165,0.021807093173265457,0.019045043736696243,0.01570931763743545,0.0,0.0,0.4133193034574662,0.08723587192751185,0.06137569186052885,1.9997431297573072,2.636665762764009,True,0.5381316041762585,0
ENSGALG00000051397.1,ENSGALG00000051397.1,ENSGALG00000051397.1,ENSGALG00000051397.1,-0.0618,0.30844300985336304,0.4002014683348545,1.2174651944251496,0.3712383571000528,10.857121501092523,0.2214935664832592,0.09605947881937027,0.2016657143831253,0.29105955698934377,0.0,0.0,0.25173317989839505,0.2876905746010708,0.7166766424117417,0.6360014883321137,1.6645917878002285,True,0.5478041786522241,16
ENSGALG00000049133.1,ENSGALG00000049133.1,ENSGALG00000049133.1,ENSGALG00000049133.1,-0.0319,-0.7414838075637817,,,,,,,,,,,,,,,,False,0.45534699775619175,0
ENSGALG00000048327.1,ENSGALG00000048327.1,ENSGALG00000048327.1,ENSGALG00000048327.1,-0.1079,0.7795703411102295,0.8867863518394391,0.5297653108081493,0.5690200470504663,5.907519515494188,0.61983907610178,0.4223017990589142,0.32191839814186096,0.33808207689530123,0.0,0.0,0.4461824588910428,1.197181484914371,0.8059413428900057,0.45080067814666047,1.3704085038562122,True,0.8982065627037982,16
ENSGALG00000053942.1,ENSGALG00000053942.1,ENSGALG00000053942.1,ENSGALG00000053942.1,-0.011,-0.4661065340042114,,,,,,,,,,,,,,,,False,0.32698610945623224,0
ENSGALG00000048686.1,ENSGALG00000048686.1,ENSGALG00000048686.1,ENSGALG00000048686.1,-0.094,0.4344056248664856,0.15410813819870015,0.06453345633175607,0.26863189113815855,5.85373105049216,11.914383298158645,0.8646277189254761,0.11048794537782669,0.3173720883587797,0.0,0.0,0.10069711424311872,2.2034513586689344,0.2852221712036508,0.5296702317149455,1.8858689431975968,False,0.8156714175448994,0
ENSGALG00000054460.1,ENSGALG00000054460.1,ENSGALG00000054460.1,ENSGALG00000054460.1,-0.0032,-1.3640835285186768,,,,,,,,,,,,,,,,False,0.16418742934347785,0
ENSGALG00000049558.1,ENSGALG00000049558.1,ENSGALG00000049558.1,ENSGALG00000049558.1,0.037,0.2642943859100342,0.01689543305669334,0.040509961595021945,0.1561835519404895,12.77320453239833,5.638011376063029,0.11506476998329163,0.01757420226931572,3.725093343770491e-07,0.0,0.0,0.35281721746642875,0.3188022956956686,0.06914224970186578,1.133628646762379,3.77026098327264,False,0.26230475804933934,0
ENSGALG00000048744.1,ENSGALG00000048744.1,ENSGALG00000048744.1,ENSGALG00000048744.1,-0.0418,-0.3320462703704834,,,,,,,,,,,,,,,,False,0.41124381749283356,0
ENSGALG00000052447.1,ENSGALG00000052447.1,ENSGALG00000052447.1,ENSGALG00000052447.1,0.0126,-0.791945219039917,,,,,,,,,,,,,,,,False,0.09461809924015097,0
ENSGALG00000051813.1,ENSGALG00000051813.1,ENSGALG00000051813.1,ENSGALG00000051813.1,0.0142,-0.45140767097473145,,,,,,,,,,,,,,,,False,0.2391823798627275,0
ENSGALG00000053139.1,ENSGALG00000053139.1,ENSGALG00000053139.1,ENSGALG00000053139.1,-0.0094,0.6939273178577423,0.30567881216934484,0.4768860968366349,0.5667115666273108,6.407133789785039,0.731523304581642,0.1819404512643814,0.11565224081277847,0.34470970707231385,0.0,0.0,0.2598689928204151,0.45443536287487796,0.31090742183431724,0.46508750205929966,1.2867156721927073,True,0.860230279251482,0
ENSGALG00000050959.1,ENSGALG00000050959.1,ENSGALG00000050959.1,ENSGALG00000050959.1,-0.016,-0.19356262683868408,,,,,,,,,,,,,,,,False,0.1595909290534798,0
ENSGALG00000053295.1,ENSGALG00000053295.1,ENSGALG00000053295.1,ENSGALG00000053295.1,-0.0258,-0.2574957609176636,,,,,,,,,,,,,,,,False,0.36865687393259716,0
ENSGALG00000053678.1,ENSGALG00000053678.1,ENSGALG00000053678.1,ENSGALG00000053678.1,0.0027,-0.15989255905151367,,,,,,,,,,,,,,,,False,0.0,0
ENSGALG00000048418.1,ENSGALG00000048418.1,ENSGALG00000048418.1,ENSGALG00000048418.1,-0.0294,0.5230933129787445,0.05941088232920966,0.12048639573574642,0.2522809806656325,7.609363998480139,3.992399493853251,0.17836301028728485,0.04616482928395271,0.21954039073773357,0.0,0.0,0.05016807157440963,0.442366078627782,0.1291081880957916,0.8549584652516041,2.148168946859053,True,0.6163541804457263,34
ENSGALG00000053324.1,ENSGALG00000053324.1,ENSGALG00000053324.1,ENSGALG00000053324.1,0.0693,0.24810034036636353,0.048686970915944455,1.033407112721481,0.21553603684452696,6.0809777236587115,0.7046403110027313,0.014453991316258907,0.03179449960589409,0.17186486098060133,0.0,0.0,0.02747686083412176,0.04673721880435103,0.09909587624836072,1.1318895795773827,2.235023357832075,True,0.49566872222786107,0
ENSGALG00000053046.1,ENSGALG00000053046.1,ENSGALG00000053046.1,ENSGALG00000053046.1,0.0662,0.42400413751602173,0.05355639656420754,0.1312754534754327,0.2702255459173242,8.44864057844215,5.3590445756912235,0.14751936495304108,0.03991440683603287,0.2654677673487142,0.0,0.0,0.08425080397802465,0.3907676632283032,0.11952424967051323,0.7292927538768399,2.061090709089874,True,0.532894239826179,27
ENSGALG00000048012.1,ENSGALG00000048012.1,ENSGALG00000048012.1,ENSGALG00000048012.1,0.028,-0.5371953248977661,,,,,,,,,,,,,,,,False,0.20367293318463692,0
ENSGALG00000053091.1,ENSGALG00000053091.1,ENSGALG00000053091.1,ENSGALG00000053091.1,0.0013,-2.040114641189575,,,,,,,,,,,,,,,,False,0.2252610121791515,0
ENSGALG00000054339.1,ENSGALG00000054339.1,ENSGALG00000054339.1,ENSGALG00000054339.1,-0.0099,-10.520651817321777,,,,,,,,,,,,,,,,False,0.03541110362465151,0
ENSGALG00000051162.1,ENSGALG00000051162.1,ENSGALG00000051162.1,ENSGALG00000051162.1,-0.0024,0.1313222050666809,0.011002103896752881,0.02618487432228926,0.11924815890307708,9.521265219972266,9.950665831565857,0.15820583701133728,0.013911642134189606,0.07342641808192114,0.0,0.0,0.11295856257860365,0.39487709915647545,0.052171919254008034,1.2400191480420995,3.358191186162403,False,0.3478103353691492,0
ENSGALG00000052136.1,ENSGALG00000052136.1,ENSGALG00000052136.1,ENSGALG00000052136.1,-0.023,0.41525691747665405,0.040082013164306735,0.07599088688887955,0.18241473565236835,8.621192516513473,5.584506404399872,0.1946859359741211,0.03752001002430916,0.20033829993154012,0.0,0.0,0.1014998152541135,0.46666934845003843,0.11536160743281501,0.9301797574600955,2.4948653814354222,True,0.5397764483255162,42
ENSGALG00000047168.1,ENSGALG00000047168.1,ENSGALG00000047168.1,ENSGALG00000047168.1,0.0063,-0.15288305282592773,,,,,,,,,,,,,,,,False,0.33681107831049534,0
ENSGALG00000049239.1,ENSGALG00000049239.1,ENSGALG00000049239.1,ENSGALG00000049239.1,0.0785,0.017764925956726074,1.1116922308995132,25.57937214551029,0.9700482279986113,2.0417166219302847,0.026137469587847593,0.009214851073920727,0.19126015901565552,0.23724157939938273,0.0,0.0,0.33902042412088484,0.03171232216425218,0.5972226464414392,0.8713042413245926,0.7534624931045221,False,0.12568705068856875,0
ENSGALG00000053975.1,ENSGALG00000053975.1,ENSGALG00000053975.1,ENSGALG00000053975.1,-0.0388,0.4963098168373108,0.06790694076268428,0.309216254779101,0.2833388986926856,7.533898437460356,1.7655122980475428,0.0764479711651802,0.058347735553979874,0.20126340579222493,0.0,0.0,0.22473036354516346,0.22691165113997772,0.16448223230364764,0.8766835836269976,2.4682873137657024,True,0.5719048716073519,0
ARL4C,ARL4C,ARL4C,ARL4C,0.133,0.034595608711242676,2.242023246273833,8.53914414765372,0.2872192568029544,2.1787469506897743,0.10754824887961151,0.04590168967843056,0.7394325733184814,8.132770368016328e-08,0.0,0.0,0.49680531539173445,0.3634197622211126,1.848689301694133,3.5807229129743776,1.4552957957951251,False,0.2594054988377364,0
ENSGALG00000051221.1,ENSGALG00000051221.1,ENSGALG00000051221.1,ENSGALG00000051221.1,-0.1121,0.8416254818439484,0.15934629313184123,0.09882513424333234,0.14161530387801663,20.189951040477396,2.392860492070516,0.568130612373352,0.24534164369106293,0.2557676809875716,0.0,0.0,0.4371853510817999,1.4043384165862625,0.7032350448024427,0.7928653206756606,4.588227525686036,True,0.9248964530990661,50
ENSGALG00000051682.1,ENSGALG00000051682.1,ENSGALG00000051682.1,ENSGALG00000051682.1,-0.0246,-0.264792799949646,,,,,,,,,,,,,,,,False,0.4223047715341456,0
SUCO,SUCO,SUCO,SUCO,0.0034,-0.0024917125701904297,,,,,,,,,,,,,,,,False,0.3920404747937856,0
VTG2,VTG2,VTG2,VTG2,-0.03,0.029969394207000732,0.09715672311015754,0.467743794268651,0.24347650197366286,7.121782265835868,1.7066933512687683,0.0677531361579895,0.06252510845661163,0.2250360657447342,0.0,0.0,0.3426089305994173,0.18867100418612778,0.20482583198664261,0.9774698504552238,1.7850538968033274,True,0.5939733519115811,0
